d,uh,u
0.4825,0.147945,0.147945
0.483,0.147887,0.147887
0.4835,0.147828,0.147829
0.484,0.14777,0.14777
0.4845,0.147711,0.147711
0.485,0.147653,0.147653
0.4855,0.147594,0.147594
0.486,0.147535,0.147535
0.4865,0.147476,0.147476
0.487,0.147416,0.147416
0.4875,0.147357,0.147357
0.488,0.147298,0.147298
0.4885,0.147238,0.147238
0.489,0.147178,0.147178
0.4895,0.147118,0.147118
0.49,0.147058,0.147059
0.4905,0.146998,0.146998
0.491,0.146938,0.146938
0.4915,0.146878,0.146878
0.492,0.146817,0.146817
0.4925,0.146757,0.146757
0.493,0.146696,0.146696
0.4935,0.146635,0.146635
0.494,0.146574,0.146574
0.4945,0.146513,0.146513
0.495,0.146452,0.146452
0.4955,0.146391,0.146391
0.496,0.146329,0.146329
0.4965,0.146268,0.146268
0.497,0.146206,0.146206
0.4975,0.146144,0.146144
0.498,0.146082,0.146082
0.4985,0.14602,0.14602
0.499,0.145958,0.145958
0.4995,0.145896,0.145896
0.5,0.145833,0.145833
0.5005,0.145771,0.145771
0.501,0.145708,0.145708
0.5015,0.145645,0.145645
0.502,0.145582,0.145582
0.5025,0.145519,0.145519
0.503,0.145456,0.145456
0.5035,0.145393,0.145393
0.504,0.145329,0.145329
0.5045,0.145266,0.145266
0.505,0.145202,0.145202
0.5055,0.145138,0.145138
0.506,0.145074,0.145074
0.5065,0.14501,0.14501
0.507,0.144946,0.144946
0.5075,0.144882,0.144882
0.508,0.144817,0.144817
0.5085,0.144753,0.144753
0.509,0.144688,0.144688
0.5095,0.144623,0.144623
0.51,0.144558,0.144558
0.5105,0.144493,0.144493
0.511,0.144428,0.144428
0.5115,0.144362,0.144363
0.512,0.144297,0.144297
0.5125,0.144231,0.144231
0.513,0.144166,0.144166
0.5135,0.1441,0.1441
0.514,0.144034,0.144034
0.5145,0.143968,0.143968
0.515,0.143902,0.143902
0.5155,0.143835,0.143835
0.516,0.143769,0.143769
0.5165,0.143702,0.143702
0.517,0.143635,0.143635
0.5175,0.143568,0.143568
0.518,0.143501,0.143501
0.5185,0.143434,0.143434
0.519,0.143367,0.143367
0.5195,0.143299,0.1433
0.52,0.143232,0.143232
0.5205,0.143164,0.143164
0.521,0.143097,0.143097
0.5215,0.143029,0.143029
0.522,0.142961,0.142961
0.5225,0.142892,0.142892
0.523,0.142824,0.142824
0.5235,0.142756,0.142756
0.524,0.142687,0.142687
0.5245,0.142618,0.142618
0.525,0.142549,0.142549
0.5255,0.14248,0.142481
0.526,0.142411,0.142411
0.5265,0.142342,0.142342
0.527,0.142273,0.142273
0.5275,0.142203,0.142203
0.528,0.142134,0.142134
0.5285,0.142064,0.142064
0.529,0.141994,0.141994
0.5295,0.141924,0.141924
0.53,0.141854,0.141854
0.5305,0.141783,0.141784
0.531,0.141713,0.141713
0.5315,0.141642,0.141643
0.532,0.141572,0.141572
0.5325,0.141501,0.141501
0.533,0.14143,0.14143
0.5335,0.141359,0.141359
0.534,0.141288,0.141288
0.5345,0.141216,0.141216
0.535,0.141145,0.141145
0.5355,0.141073,0.141073
0.536,0.141002,0.141002
0.5365,0.14093,0.14093
0.537,0.140858,0.140858
0.5375,0.140785,0.140785
0.538,0.140713,0.140713
0.5385,0.140641,0.140641
0.539,0.140568,0.140568
0.5395,0.140495,0.140495
0.54,0.140423,0.140423
0.5405,0.14035,0.14035
0.541,0.140277,0.140277
0.5415,0.140203,0.140203
0.542,0.14013,0.14013
0.5425,0.140056,0.140056
0.543,0.139983,0.139983
0.5435,0.139909,0.139909
0.544,0.139835,0.139835
0.5445,0.139761,0.139761
0.545,0.139687,0.139687
0.5455,0.139613,0.139613
0.546,0.139538,0.139538
0.5465,0.139463,0.139464
0.547,0.139389,0.139389
0.5475,0.139314,0.139314
0.548,0.139239,0.139239
0.5485,0.139164,0.139164
0.549,0.139088,0.139088
0.5495,0.139013,0.139013
0.55,0.138937,0.138937
0.5505,0.138862,0.138862
0.551,0.138786,0.138786
0.5515,0.13871,0.13871
0.552,0.138634,0.138634
0.5525,0.138558,0.138558
0.553,0.138481,0.138481
0.5535,0.138405,0.138405
0.554,0.138328,0.138328
0.5545,0.138251,0.138251
0.555,0.138174,0.138174
0.5555,0.138097,0.138097
0.556,0.13802,0.13802
0.5565,0.137943,0.137943
0.557,0.137865,0.137865
0.5575,0.137788,0.137788
0.558,0.13771,0.13771
0.5585,0.137632,0.137632
0.559,0.137554,0.137554
0.5595,0.137476,0.137476
0.56,0.137397,0.137397
0.5605,0.137319,0.137319
0.561,0.13724,0.13724
0.5615,0.137161,0.137162
0.562,0.137083,0.137083
0.5625,0.137004,0.137004
0.563,0.136924,0.136924
0.5635,0.136845,0.136845
0.564,0.136766,0.136766
0.5645,0.136686,0.136686
0.565,0.136606,0.136606
0.5655,0.136526,0.136526
0.566,0.136446,0.136446
0.5665,0.136366,0.136366
0.567,0.136286,0.136286
0.5675,0.136205,0.136206
0.568,0.136125,0.136125
0.5685,0.136044,0.136044
0.569,0.135963,0.135963
0.5695,0.135882,0.135882
0.57,0.135801,0.135801
0.5705,0.13572,0.13572
0.571,0.135638,0.135638
0.5715,0.135557,0.135557
0.572,0.135475,0.135475
0.5725,0.135393,0.135393
0.573,0.135311,0.135311
0.5735,0.135229,0.135229
0.574,0.135147,0.135147
0.5745,0.135064,0.135064
0.575,0.134982,0.134982
0.5755,0.134899,0.134899
0.576,0.134816,0.134816
0.5765,0.134733,0.134733
0.577,0.13465,0.13465
0.5775,0.134567,0.134567
0.578,0.134483,0.134483
0.5785,0.1344,0.1344
0.579,0.134316,0.134316
0.5795,0.134232,0.134232
0.58,0.134148,0.134148
0.5805,0.134064,0.134064
0.581,0.13398,0.13398
0.5815,0.133895,0.133895
0.582,0.13381,0.13381
0.5825,0.133726,0.133726
0.583,0.133641,0.133641
0.5835,0.133556,0.133556
0.584,0.133471,0.133471
0.5845,0.133385,0.133385
0.585,0.1333,0.1333
0.5855,0.133214,0.133214
0.586,0.133128,0.133128
0.5865,0.133042,0.133042
0.587,0.132956,0.132956
0.5875,0.13287,0.13287
0.588,0.132784,0.132784
0.5885,0.132697,0.132697
0.589,0.132611,0.132611
0.5895,0.132524,0.132524
0.59,0.132437,0.132437
0.5905,0.13235,0.13235
0.591,0.132262,0.132262
0.5915,0.132175,0.132175
0.592,0.132088,0.132088
0.5925,0.132,0.132
0.593,0.131912,0.131912
0.5935,0.131824,0.131824
0.594,0.131736,0.131736
0.5945,0.131648,0.131648
0.595,0.131559,0.131559
0.5955,0.131471,0.131471
0.596,0.131382,0.131382
0.5965,0.131293,0.131293
0.597,0.131204,0.131204
0.5975,0.131115,0.131115
0.598,0.131025,0.131025
0.5985,0.130936,0.130936
0.599,0.130846,0.130846
0.5995,0.130757,0.130757
0.6,0.130667,0.130667
0.6005,0.130577,0.130577
0.601,0.130486,0.130486
0.6015,0.130396,0.130396
0.602,0.130305,0.130305
0.6025,0.130215,0.130215
0.603,0.130124,0.130124
0.6035,0.130033,0.130033
0.604,0.129942,0.129942
0.6045,0.129851,0.129851
0.605,0.129759,0.129759
0.6055,0.129667,0.129668
0.606,0.129576,0.129576
0.6065,0.129484,0.129484
0.607,0.129392,0.129392
0.6075,0.1293,0.1293
0.608,0.129207,0.129207
0.6085,0.129115,0.129115
0.609,0.129022,0.129022
0.6095,0.128929,0.128929
0.61,0.128836,0.128836
0.6105,0.128743,0.128743
0.611,0.12865,0.12865
0.6115,0.128557,0.128557
0.612,0.128463,0.128463
0.6125,0.128369,0.128369
0.613,0.128276,0.128276
0.6135,0.128182,0.128182
0.614,0.128087,0.128087
0.6145,0.127993,0.127993
0.615,0.127899,0.127899
0.6155,0.127804,0.127804
0.616,0.127709,0.127709
0.6165,0.127614,0.127614
0.617,0.127519,0.127519
0.6175,0.127424,0.127424
0.618,0.127328,0.127328
0.6185,0.127233,0.127233
0.619,0.127137,0.127137
0.6195,0.127041,0.127041
0.62,0.126945,0.126945
0.6205,0.126849,0.126849
0.621,0.126753,0.126753
0.6215,0.126656,0.126656
0.622,0.12656,0.12656
0.6225,0.126463,0.126463
0.623,0.126366,0.126366
0.6235,0.126269,0.126269
0.624,0.126172,0.126172
0.6245,0.126074,0.126074
0.625,0.125977,0.125977
0.6255,0.125879,0.125879
0.626,0.125781,0.125781
0.6265,0.125683,0.125683
0.627,0.125585,0.125585
0.6275,0.125486,0.125486
0.628,0.125388,0.125388
0.6285,0.125289,0.125289
0.629,0.12519,0.12519
0.6295,0.125091,0.125091
0.63,0.124992,0.124992
0.6305,0.124893,0.124893
0.631,0.124793,0.124793
0.6315,0.124694,0.124694
0.632,0.124594,0.124594
0.6325,0.124494,0.124494
0.633,0.124394,0.124394
0.6335,0.124294,0.124294
0.634,0.124193,0.124193
0.6345,0.124093,0.124093
0.635,0.123992,0.123992
0.6355,0.123891,0.123891
0.636,0.12379,0.12379
0.6365,0.123689,0.123689
0.637,0.123588,0.123588
0.6375,0.123486,0.123486
0.638,0.123384,0.123384
0.6385,0.123282,0.123282
0.639,0.12318,0.12318
0.6395,0.123078,0.123078
0.64,0.122976,0.122976
0.6405,0.122873,0.122874
0.641,0.122771,0.122771
0.6415,0.122668,0.122668
0.642,0.122565,0.122565
0.6425,0.122462,0.122462
0.643,0.122359,0.122359
0.6435,0.122255,0.122255
0.644,0.122152,0.122152
0.6445,0.122048,0.122048
0.645,0.121944,0.121944
0.6455,0.12184,0.12184
0.646,0.121736,0.121736
0.6465,0.121631,0.121631
0.647,0.121527,0.121527
0.6475,0.121422,0.121422
0.648,0.121317,0.121317
0.6485,0.121212,0.121212
0.649,0.121107,0.121107
0.6495,0.121001,0.121001
0.65,0.120896,0.120896
0.6505,0.12079,0.12079
0.651,0.120684,0.120684
0.6515,0.120578,0.120578
0.652,0.120472,0.120472
0.6525,0.120366,0.120366
0.653,0.120259,0.120259
0.6535,0.120152,0.120152
0.654,0.120046,0.120046
0.6545,0.119939,0.119939
0.655,0.119831,0.119831
0.6555,0.119724,0.119724
0.656,0.119617,0.119617
0.6565,0.119509,0.119509
0.657,0.119401,0.119401
0.6575,0.119293,0.119293
0.658,0.119185,0.119185
0.6585,0.119077,0.119077
0.659,0.118968,0.118968
0.6595,0.118859,0.118859
0.66,0.118751,0.118751
0.6605,0.118642,0.118642
0.661,0.118533,0.118533
0.6615,0.118423,0.118423
0.662,0.118314,0.118314
0.6625,0.118204,0.118204
0.663,0.118094,0.118094
0.6635,0.117984,0.117984
0.664,0.117874,0.117874
0.6645,0.117764,0.117764
0.665,0.117653,0.117653
0.6655,0.117543,0.117543
0.666,0.117432,0.117432
0.6665,0.117321,0.117321
0.667,0.11721,0.11721
0.6675,0.117098,0.117099
0.668,0.116987,0.116987
0.6685,0.116875,0.116875
0.669,0.116764,0.116764
0.6695,0.116652,0.116652
0.67,0.116539,0.116539
0.6705,0.116427,0.116427
0.671,0.116315,0.116315
0.6715,0.116202,0.116202
0.672,0.116089,0.116089
0.6725,0.115976,0.115976
0.673,0.115863,0.115863
0.6735,0.11575,0.11575
0.674,0.115636,0.115636
0.6745,0.115523,0.115523
0.675,0.115409,0.115409
0.6755,0.115295,0.115295
0.676,0.115181,0.115181
0.6765,0.115066,0.115066
0.677,0.114952,0.114952
0.6775,0.114837,0.114837
0.678,0.114722,0.114722
0.6785,0.114607,0.114607
0.679,0.114492,0.114492
0.6795,0.114377,0.114377
0.68,0.114261,0.114261
0.6805,0.114146,0.114146
0.681,0.11403,0.11403
0.6815,0.113914,0.113914
0.682,0.113798,0.113798
0.6825,0.113681,0.113681
0.683,0.113565,0.113565
0.6835,0.113448,0.113448
0.684,0.113331,0.113331
0.6845,0.113214,0.113214
0.685,0.113097,0.113097
0.6855,0.112979,0.112979
0.686,0.112862,0.112862
0.6865,0.112744,0.112744
0.687,0.112626,0.112626
0.6875,0.112508,0.112508
0.688,0.11239,0.11239
0.6885,0.112271,0.112271
0.689,0.112153,0.112153
0.6895,0.112034,0.112034
0.69,0.111915,0.111915
0.6905,0.111796,0.111796
0.691,0.111677,0.111677
0.6915,0.111557,0.111557
0.692,0.111438,0.111438
0.6925,0.111318,0.111318
0.693,0.111198,0.111198
0.6935,0.111078,0.111078
0.694,0.110957,0.110957
0.6945,0.110837,0.110837
0.695,0.110716,0.110716
0.6955,0.110595,0.110595
0.696,0.110474,0.110474
0.6965,0.110353,0.110353
0.697,0.110232,0.110232
0.6975,0.11011,0.11011
0.698,0.109989,0.109989
0.6985,0.109867,0.109867
0.699,0.109745,0.109745
0.6995,0.109622,0.109622
0.7,0.1095,0.1095
0.7005,0.109377,0.109377
0.701,0.109255,0.109255
0.7015,0.109132,0.109132
0.702,0.109009,0.109009
0.7025,0.108885,0.108885
0.703,0.108762,0.108762
0.7035,0.108638,0.108638
0.704,0.108514,0.108514
0.7045,0.10839,0.10839
0.705,0.108266,0.108266
0.7055,0.108142,0.108142
0.706,0.108017,0.108017
0.7065,0.107893,0.107893
0.707,0.107768,0.107768
0.7075,0.107643,0.107643
0.708,0.107518,0.107518
0.7085,0.107392,0.107392
0.709,0.107267,0.107267
0.7095,0.107141,0.107141
0.71,0.107015,0.107015
0.7105,0.106889,0.106889
0.711,0.106762,0.106762
0.7115,0.106636,0.106636
0.712,0.106509,0.106509
0.7125,0.106382,0.106382
0.713,0.106255,0.106255
0.7135,0.106128,0.106128
0.714,0.106001,0.106001
0.7145,0.105873,0.105873
0.715,0.105746,0.105746
0.7155,0.105618,0.105618
0.716,0.10549,0.10549
0.7165,0.105361,0.105361
0.717,0.105233,0.105233
0.7175,0.105104,0.105104
0.718,0.104976,0.104976
0.7185,0.104847,0.104847
0.719,0.104718,0.104718
0.7195,0.104588,0.104588
0.72,0.104459,0.104459
0.7205,0.104329,0.104329
0.721,0.104199,0.104199
0.7215,0.104069,0.104069
0.722,0.103939,0.103939
0.7225,0.103808,0.103808
0.723,0.103678,0.103678
0.7235,0.103547,0.103547
0.724,0.103416,0.103416
0.7245,0.103285,0.103285
0.725,0.103154,0.103154
0.7255,0.103022,0.103022
0.726,0.10289,0.10289
0.7265,0.102759,0.102759
0.727,0.102627,0.102627
0.7275,0.102494,0.102494
0.728,0.102362,0.102362
0.7285,0.102229,0.102229
0.729,0.102097,0.102097
0.7295,0.101964,0.101964
0.73,0.101831,0.101831
0.7305,0.101697,0.101697
0.731,0.101564,0.101564
0.7315,0.10143,0.10143
0.732,0.101296,0.101296
0.7325,0.101162,0.101162
0.733,0.101028,0.101028
0.7335,0.100893,0.100893
0.734,0.100759,0.100759
0.7345,0.100624,0.100624
0.735,0.100489,0.100489
0.7355,0.100354,0.100354
0.736,0.100219,0.100219
0.7365,0.100083,0.100083
0.737,0.0999474,0.0999474
0.7375,0.0998114,0.0998115
0.738,0.0996755,0.0996755
0.7385,0.0995391,0.0995392
0.739,0.0994028,0.0994028
0.7395,0.099266,0.0992661
0.74,0.0991293,0.0991293
0.7405,0.0989922,0.0989923
0.741,0.0988552,0.0988552
0.7415,0.0987177,0.0987178
0.742,0.0985803,0.0985803
0.7425,0.0984424,0.0984425
0.743,0.0983046,0.0983046
0.7435,0.0981664,0.0981665
0.744,0.0980282,0.0980282
0.7445,0.0978896,0.0978897
0.745,0.0977511,0.0977511
0.7455,0.0976121,0.0976122
0.746,0.0974732,0.0974732
0.7465,0.0973339,0.097334
0.747,0.0971945,0.0971945
0.7475,0.0970549,0.097055
0.748,0.0969152,0.0969152
0.7485,0.0967751,0.0967752
0.749,0.096635,0.096635
0.7495,0.0964946,0.0964947
0.75,0.0963542,0.0963542
0.7505,0.0962134,0.0962134
0.751,0.0960725,0.0960725
0.7515,0.0959314,0.0959314
0.752,0.0957902,0.0957902
0.7525,0.0956486,0.0956487
0.753,0.095507,0.095507
0.7535,0.0953651,0.0953652
0.754,0.0952232,0.0952232
0.7545,0.0950808,0.0950809
0.755,0.0949385,0.0949385
0.7555,0.0947958,0.0947959
0.756,0.0946531,0.0946531
0.7565,0.0945101,0.0945102
0.757,0.094367,0.094367
0.7575,0.0942235,0.0942236
0.758,0.0940801,0.0940801
0.7585,0.0939363,0.0939363
0.759,0.0937924,0.0937924
0.7595,0.0936482,0.0936483
0.76,0.093504,0.093504
0.7605,0.0933594,0.0933595
0.761,0.0932148,0.0932148
0.7615,0.0930698,0.0930699
0.762,0.0929249,0.0929249
0.7625,0.0927795,0.0927796
0.763,0.0926342,0.0926342
0.7635,0.0924884,0.0924885
0.764,0.0923427,0.0923427
0.7645,0.0921966,0.0921967
0.765,0.0920505,0.0920505
0.7655,0.091904,0.0919041
0.766,0.0917575,0.0917575
0.7665,0.0916106,0.0916107
0.767,0.0914637,0.0914637
0.7675,0.0913165,0.0913166
0.768,0.0911692,0.0911692
0.7685,0.0910215,0.0910216
0.769,0.0908739,0.0908739
0.7695,0.0907259,0.090726
0.77,0.0905778,0.0905778
0.7705,0.0904294,0.0904295
0.771,0.090281,0.090281
0.7715,0.0901322,0.0901323
0.772,0.0899834,0.0899834
0.7725,0.0898342,0.0898343
0.773,0.089685,0.089685
0.7735,0.0895354,0.0895355
0.774,0.0893859,0.0893859
0.7745,0.0892359,0.089236
0.775,0.0890859,0.0890859
0.7755,0.0889356,0.0889357
0.776,0.0887852,0.0887852
0.7765,0.0886345,0.0886346
0.777,0.0884838,0.0884838
0.7775,0.0883326,0.0883327
0.778,0.0881815,0.0881815
0.7785,0.08803,0.0880301
0.779,0.0878785,0.0878785
0.7795,0.0877266,0.0877267
0.78,0.0875747,0.0875747
0.7805,0.0874224,0.0874225
0.781,0.0872701,0.0872701
0.7815,0.0871174,0.0871175
0.782,0.0869647,0.0869647
0.7825,0.0868116,0.0868117
0.783,0.0866586,0.0866586
0.7835,0.0865051,0.0865052
0.784,0.0863516,0.0863516
0.7845,0.0861978,0.0861979
0.785,0.0860439,0.0860439
0.7855,0.0858896,0.0858897
0.786,0.0857354,0.0857354
0.7865,0.0855807,0.0855808
0.787,0.0854261,0.0854261
0.7875,0.0852711,0.0852712
0.788,0.085116,0.085116
0.7885,0.0849606,0.0849607
0.789,0.0848052,0.0848052
0.7895,0.0846493,0.0846494
0.79,0.0844935,0.0844935
0.7905,0.0843373,0.0843374
0.791,0.0841811,0.0841811
0.7915,0.0840244,0.0840245
0.792,0.0838678,0.0838678
0.7925,0.0837108,0.0837109
0.793,0.0835538,0.0835538
0.7935,0.0833964,0.0833965
0.794,0.083239,0.083239
0.7945,0.0830812,0.0830813
0.795,0.0829234,0.0829234
0.7955,0.0827651,0.0827652
0.796,0.0826069,0.0826069
0.7965,0.0824483,0.0824484
0.797,0.0822897,0.0822897
0.7975,0.0821307,0.0821308
0.798,0.0819717,0.0819717
0.7985,0.0818123,0.0818124
0.799,0.0816529,0.0816529
0.7995,0.0814931,0.0814932
0.8,0.0813333,0.0813333
0.8005,0.0811731,0.0811732
0.801,0.0810129,0.0810129
0.8015,0.0808523,0.0808524
0.802,0.0806917,0.0806917
0.8025,0.0805307,0.0805308
0.803,0.0803697,0.0803697
0.8035,0.0802083,0.0802084
0.804,0.0800469,0.0800469
0.8045,0.0798851,0.0798852
0.805,0.0797233,0.0797233
0.8055,0.0795611,0.0795612
0.806,0.0793989,0.0793989
0.8065,0.0792363,0.0792364
0.807,0.0790737,0.0790737
0.8075,0.0789107,0.0789108
0.808,0.0787476,0.0787476
0.8085,0.0785842,0.0785843
0.809,0.0784208,0.0784208
0.8095,0.078257,0.0782571
0.81,0.0780932,0.0780932
0.8105,0.0779289,0.077929
0.811,0.0777647,0.0777647
0.8115,0.0776001,0.0776002
0.812,0.0774354,0.0774354
0.8125,0.0772704,0.0772705
0.813,0.0771054,0.0771054
0.8135,0.0769399,0.07694
0.814,0.0767745,0.0767745
0.8145,0.0766086,0.0766087
0.815,0.0764428,0.0764428
0.8155,0.0762765,0.0762766
0.816,0.0761103,0.0761103
0.8165,0.0759436,0.0759437
0.817,0.0757769,0.0757769
0.8175,0.0756098,0.0756099
0.818,0.0754428,0.0754428
0.8185,0.0752753,0.0752754
0.819,0.0751078,0.0751078
0.8195,0.0749399,0.07494
0.82,0.074772,0.074772
0.8205,0.0746037,0.0746038
0.821,0.0744354,0.0744354
0.8215,0.0742667,0.0742668
0.822,0.074098,0.074098
0.8225,0.0739288,0.0739289
0.823,0.0737597,0.0737597
0.8235,0.0735902,0.0735903
0.824,0.0734206,0.0734206
0.8245,0.0732507,0.0732508
0.825,0.0730807,0.0730807
0.8255,0.0729104,0.0729105
0.826,0.07274,0.07274
0.8265,0.0725692,0.0725693
0.827,0.0723985,0.0723985
0.8275,0.0722273,0.0722274
0.828,0.0720561,0.0720561
0.8285,0.0718845,0.0718846
0.829,0.0717129,0.0717129
0.8295,0.0715409,0.071541
0.83,0.0713688,0.0713688
0.8305,0.0711964,0.0711965
0.831,0.071024,0.071024
0.8315,0.0708511,0.0708512
0.832,0.0706783,0.0706783
0.8325,0.070505,0.0705051
0.833,0.0703317,0.0703317
0.8335,0.0701581,0.0701582
0.834,0.0699844,0.0699844
0.8345,0.0698103,0.0698104
0.835,0.0696362,0.0696362
0.8355,0.0694617,0.0694618
0.836,0.0692872,0.0692872
0.8365,0.0691122,0.0691123
0.837,0.0689373,0.0689373
0.8375,0.0687619,0.068762
0.838,0.0685866,0.0685866
0.8385,0.0684108,0.0684109
0.839,0.068235,0.068235
0.8395,0.0680589,0.068059
0.84,0.0678827,0.0678827
0.8405,0.0677061,0.0677062
0.841,0.0675294,0.0675294
0.8415,0.0673524,0.0673525
0.842,0.0671754,0.0671754
0.8425,0.0669979,0.066998
0.843,0.0668205,0.0668205
0.8435,0.0666426,0.0666427
0.844,0.0664647,0.0664647
0.8445,0.0662864,0.0662865
0.845,0.0661081,0.0661081
0.8455,0.0659294,0.0659295
0.846,0.0657507,0.0657507
0.8465,0.0655716,0.0655717
0.847,0.0653924,0.0653924
0.8475,0.0652129,0.065213
0.848,0.0650333,0.0650333
0.8485,0.0648533,0.0648534
0.849,0.0646733,0.0646733
0.8495,0.0644929,0.064493
0.85,0.0643125,0.0643125
0.8505,0.0641317,0.0641318
0.851,0.0639508,0.0639508
0.8515,0.0637696,0.0637697
0.852,0.0635883,0.0635883
0.8525,0.0634066,0.0634067
0.853,0.0632249,0.0632249
0.8535,0.0630428,0.0630429
0.854,0.0628607,0.0628607
0.8545,0.0626781,0.0626783
0.855,0.0624956,0.0624956
0.8555,0.0623126,0.0623127
0.856,0.0621297,0.0621297
0.8565,0.0619463,0.0619464
0.857,0.0617629,0.0617629
0.8575,0.061579,0.0615791
0.858,0.0613952,0.0613952
0.8585,0.061211,0.0612111
0.859,0.0610267,0.0610267
0.8595,0.060842,0.0608421
0.86,0.0606573,0.0606573
0.8605,0.0604722,0.0604723
0.861,0.0602871,0.0602871
0.8615,0.0601016,0.0601017
0.862,0.059916,0.059916
0.8625,0.05973,0.0597301
0.863,0.0595441,0.0595441
0.8635,0.0593577,0.0593578
0.864,0.0591712,0.0591712
0.8645,0.0589844,0.0589845
0.865,0.0587976,0.0587976
0.8655,0.0586103,0.0586104
0.866,0.058423,0.058423
0.8665,0.0582353,0.0582354
0.867,0.0580476,0.0580476
0.8675,0.0578595,0.0578596
0.868,0.0576713,0.0576713
0.8685,0.0574828,0.0574829
0.869,0.0572942,0.0572942
0.8695,0.0571052,0.0571053
0.87,0.0569162,0.0569162
0.8705,0.0567267,0.0567268
0.871,0.0565373,0.0565373
0.8715,0.0563474,0.0563475
0.872,0.0561575,0.0561575
0.8725,0.0559672,0.0559673
0.873,0.0557769,0.0557769
0.8735,0.0555861,0.0555863
0.874,0.0553954,0.0553954
0.8745,0.0552042,0.0552043
0.875,0.055013,0.055013
0.8755,0.0548214,0.0548215
0.876,0.0546298,0.0546298
0.8765,0.0544377,0.0544378
0.877,0.0542456,0.0542456
0.8775,0.0540531,0.0540533
0.878,0.0538606,0.0538606
0.8785,0.0536677,0.0536678
0.879,0.0534748,0.0534748
0.8795,0.0532814,0.0532815
0.88,0.053088,0.053088
0.8805,0.0528942,0.0528943
0.881,0.0527004,0.0527004
0.8815,0.0525061,0.0525062
0.882,0.0523118,0.0523118
0.8825,0.0521171,0.0521172
0.883,0.0519224,0.0519224
0.8835,0.0517273,0.0517274
0.884,0.0515321,0.0515321
0.8845,0.0513366,0.0513367
0.885,0.051141,0.051141
0.8855,0.050945,0.0509451
0.886,0.0507489,0.0507489
0.8865,0.0505525,0.0505526
0.887,0.050356,0.050356
0.8875,0.0501591,0.0501592
0.888,0.0499622,0.0499622
0.8885,0.0497648,0.0497649
0.889,0.0495674,0.0495674
0.8895,0.0493696,0.0493697
0.89,0.0491718,0.0491718
0.8905,0.0489736,0.0489737
0.891,0.0487753,0.0487753
0.8915,0.0485766,0.0485768
0.892,0.048378,0.048378
0.8925,0.0481788,0.0481789
0.893,0.0479797,0.0479797
0.8935,0.0477801,0.0477802
0.894,0.0475805,0.0475805
0.8945,0.0473805,0.0473806
0.895,0.0471804,0.0471804
0.8955,0.04698,0.0469801
0.896,0.0467795,0.0467795
0.8965,0.0465785,0.0465787
0.897,0.0463776,0.0463776
0.8975,0.0461762,0.0461764
0.898,0.0459749,0.0459749
0.8985,0.045773,0.0457732
0.899,0.0455712,0.0455712
0.8995,0.0453689,0.0453691
0.9,0.0451667,0.0451667
0.9005,0.0449639,0.0449641
0.901,0.0447612,0.0447612
0.9015,0.044558,0.0445582
0.902,0.0443549,0.0443549
0.9025,0.0441512,0.0441514
0.903,0.0439476,0.0439476
0.9035,0.0437435,0.0437436
0.904,0.0435395,0.0435395
0.9045,0.0433349,0.043335
0.905,0.0431304,0.0431304
0.9055,0.0429254,0.0429255
0.906,0.0427204,0.0427204
0.9065,0.042515,0.0425151
0.907,0.0423096,0.0423096
0.9075,0.0421037,0.0421038
0.908,0.0418978,0.0418978
0.9085,0.0416914,0.0416916
0.909,0.0414851,0.0414851
0.9095,0.0412783,0.0412784
0.91,0.0410715,0.0410715
0.9105,0.0408642,0.0408644
0.911,0.040657,0.040657
0.9115,0.0404493,0.0404494
0.912,0.0402416,0.0402416
0.9125,0.0400334,0.0400335
0.913,0.0398253,0.0398253
0.9135,0.0396166,0.0396167
0.914,0.039408,0.039408
0.9145,0.0391989,0.039199
0.915,0.0389899,0.0389899
0.9155,0.0387803,0.0387804
0.916,0.0385708,0.0385708
0.9165,0.0383608,0.0383609
0.917,0.0381508,0.0381508
0.9175,0.0379403,0.0379405
0.918,0.0377299,0.0377299
0.9185,0.037519,0.0375191
0.919,0.0373081,0.0373081
0.9195,0.0370967,0.0370968
0.92,0.0368853,0.0368853
0.9205,0.0366735,0.0366736
0.921,0.0364617,0.0364617
0.9215,0.0362494,0.0362495
0.922,0.0360371,0.0360371
0.9225,0.0358243,0.0358245
0.923,0.0356116,0.0356116
0.9235,0.0353984,0.0353985
0.924,0.0351852,0.0351852
0.9245,0.0349715,0.0349716
0.925,0.0347578,0.0347578
0.9255,0.0345437,0.0345438
0.926,0.0343295,0.0343295
0.9265,0.0341149,0.0341151
0.927,0.0339003,0.0339003
0.9275,0.0336853,0.0336854
0.928,0.0334702,0.0334702
0.9285,0.0332547,0.0332548
0.929,0.0330392,0.0330392
0.9295,0.0328232,0.0328233
0.93,0.0326072,0.0326072
0.9305,0.0323907,0.0323908
0.931,0.0321743,0.0321743
0.9315,0.0319573,0.0319574
0.932,0.0317404,0.0317404
0.9325,0.031523,0.0315231
0.933,0.0313056,0.0313056
0.9335,0.0310878,0.0310879
0.934,0.0308699,0.0308699
0.9345,0.0306516,0.0306517
0.935,0.0304333,0.0304333
0.9355,0.0302145,0.0302146
0.936,0.0299957,0.0299957
0.9365,0.0297764,0.0297765
0.937,0.0295572,0.0295572
0.9375,0.0293374,0.0293376
0.938,0.0291177,0.0291177
0.9385,0.0288975,0.0288976
0.939,0.0286773,0.0286773
